Numéro de projet,Numéro de client (facturé),Numéro de client (livré à),Numéro du produit,Devise étrangère,Prix,Prix coûtant régulier ou prix de détail sugg.,Prix détail (T) / coûtant (F),Quantité à recevoir,Escompte - Pourcentage,Sous-total,Code de taxe provinciale,Code de taxe fédérale,Escompte - Montant fixe,Code de produit (fournisseur),Numéro séquentiel de la commande client,Numéro séquentiel de commande,Code d'activité,Description,Numéro de la ligne,Quantité reçue,Poste d'achat,Quantité commandée,Code identification unique,Numéro séquentiel,Numéro du fournisseur,Commande en retard (T/F),"Type de facturation (1=n/a, 2=cpte ouv., 3=réq.)",Activité d'attribution
0000021039,MERCIER-TG,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001258,25001,FAIRE GARDE POUR QUAI DE CHARGEMENT,001,5313.0000,33200,5313.0000,471A001Q7,0001240,SOUD-APPAL,FALSE,3,
0000023009,BRP-MEGATE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001259,06400,Extra pour prise de mesure,001,300.0000,33500,300.0000,UQAW2V3AO,0001241,CUISICO---,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001260,,DIRECTIVE E-16,001,0.0000,,0.0000,FH2H9OQD8,0001242,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001260,,AJOUT D'AVERTISSEUR DE FUMÉE,002,0.0000,,0.0000,H5R7HM0ZK,0001242,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001260,25001,Avis de changement # 3,003,5715.0000,33500,5715.0000,4JEM3MDI2,0001242,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001261,,DIRECTIVE E-17R1,001,0.0000,,0.0000,GA13T5LDD,0001243,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001261,,RELOCALISATION 2 INTERRUPTEURS,002,0.0000,,0.0000,5HRI5R5JV,0001243,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001261,25001,Avis de changement #4,003,181.0000,33500,181.0000,U8HJ10QCG,0001243,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001262,,DIRECTIVE ING-18,001,0.0000,,0.0000,CC8BHT0EB,0001244,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001262,,AJOUT SECTIONNEUR AMONT,002,0.0000,,0.0000,Q1G4RJSRZ,0001244,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001262,25001,Avis de changement,003,2768.0000,33500,2768.0000,8LSHJX1IY,0001244,VAL-MAURIC,FALSE,3,
0000023007,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001263,,"TEL QUE PLAN, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,SOUMX3NZA,0001245,VAL-MAURIC,FALSE,3,
0000023007,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001263,,HÉROUX ARCHITECTE ET STANTEC(INGÉNIEUR),002,0.0000,,0.0000,YL6DXE80D,0001245,VAL-MAURIC,FALSE,3,
0000023007,CSS-CH-ROY,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001263,15900,TEL QUE DISCUTÉ AVEC HUGO. DEVIS ÉLECTRICITÉ,003,7000.0000,33500,7000.0000,PGRBYORAK,0001245,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001264,,"TEL QUE PLAN, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,K3XGBXZU6,0001246,CLOT-N-S--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001264,,L'ARCHITECTE BEAUCHESNE ARCHITECTURE,002,0.0000,,0.0000,B1IJVIXCG,0001246,CLOT-N-S--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001264,,ET DU GROUPE DLA (INGÉNIERIE),003,0.0000,,0.0000,J6V2WZBUL,0001246,CLOT-N-S--,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001264,10000,CLOTURES SOUMISSION 17731-1,004,5000.0000,33500,5000.0000,2LEIBTH1U,0001246,CLOT-N-S--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001265,,TEL QUE SOUMISSION #2560,001,0.0000,,0.0000,GJ5A9EBM9,0001247,INST-D-L--,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001265,08000,PORTES ET FENETRES tel que discuté,002,14500.0000,33500,14500.0000,37WMEF60D,0001247,INST-D-L--,FALSE,3,
0000022031,KONGSBERG-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001266,25001,Selon courriel de Patrick envoyé 1 mai,001,40527.0000,33500,40527.0000,RXP2A12BX,0001248,AUBIN-PELL,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001269,,"SELON PLAN, DEVIS ET ADDENDAS",001,0.0000,,0.0000,OG1T0TQQ2,0001251,F-DAIGLE--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001269,,DE L'ARCHITECTE JACQUES & GERVAIS,002,0.0000,,0.0000,TGLNGKZ7Y,0001251,F-DAIGLE--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001269,,ET STANTEC (INGENIEUR),003,0.0000,,0.0000,0LHDL4FE5,0001251,F-DAIGLE--,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001269,08000,PORTES ET FENETRES,004,87901.0000,33200,87901.0000,WR9LIMMCK,0001251,F-DAIGLE--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001270,,"SELON PLAN, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,85023PTVS,0001252,PEINT-DUPO,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001270,,L'ARCHITECTE JACQUES & GERVAIS,002,0.0000,,0.0000,LJTSYSZOF,0001252,PEINT-DUPO,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001270,,ET STANTEC (INGÉNIEUR),003,0.0000,,0.0000,9SUUMXFYB,0001252,PEINT-DUPO,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001270,09910,Peintures,004,16994.0000,33500,16994.0000,8OVVQ5OFY,0001252,PEINT-DUPO,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001271,,"SELON PLANS, DEVIS ET ADDENDAS",001,0.0000,,0.0000,YD545Q8V1,0001253,SCRIPTAM--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001271,,DE L'ARCHITECTE JACQUES & GERVAIS,002,0.0000,,0.0000,Z3H1582MA,0001253,SCRIPTAM--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001271,,ET DE STANTEC (INGÉNIEUR),003,0.0000,,0.0000,G02C6H6U1,0001253,SCRIPTAM--,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001271,10000,BABILLARDS D'AFFICHAGE,004,19346.0000,33200,19346.0000,TPY1O7UPA,0001253,SCRIPTAM--,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001272,,"SELON PLAN, DEVIS ET ADDENDAS DE L'ARCHITECTE",001,0.0000,,0.0000,YLIMYSR2D,0001254,ENT-ARSENE,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001272,,JACQUES & GERVAIS ET STANTEC (INGÉNIEUR),002,0.0000,,0.0000,1EKH79PI3,0001254,ENT-ARSENE,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001272,,BSDQ 100000902848,003,0.0000,,0.0000,27PSVDQZD,0001254,ENT-ARSENE,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001272,15401,Plomberie,004,25916.0000,33500,25916.0000,HI7GQ5K5A,0001254,ENT-ARSENE,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001273,,"SELON PLANS, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,161JY5XKS,0001255,VAL-MAURIC,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001273,,L'ARCHITECTE JACQUES & GERVAIS ET STANTEC (INGÉNIEUR),002,0.0000,,0.0000,8SG01LYJW,0001255,VAL-MAURIC,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001273,,BSDQ # 100000902824,003,0.0000,,0.0000,BI8EO0UO9,0001255,VAL-MAURIC,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001273,16000,ÉLECTRICITÉ,004,23185.0000,33500,23185.0000,S3SD6L5VG,0001255,VAL-MAURIC,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001274,,"SELON PLANS, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,JV5ZRKXPZ,0001256,ENT-MAXIME,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001274,,L'ARCHITECTE JACQUES ET GERVAIS ET DE STANTEC(INGÉNIEUR,002,0.0000,,0.0000,M11W7G59L,0001256,ENT-MAXIME,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001274,03000,BÉTON,003,34900.0000,33500,34900.0000,0RFG3H3ZW,0001256,ENT-MAXIME,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001275,,"SELON PLAN, DEVIS ET ADDENDAS DE L'ARCHITECTE",001,0.0000,,0.0000,9EP4HBVBH,0001257,VITR-ASBES,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001275,,JACQUES & GERVAIS ET STANTEC (INGÉNIEUR),002,0.0000,,0.0000,ZG9A40YKC,0001257,VITR-ASBES,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001275,08000,VERRE TREMPÉ,003,5500.0000,33500,5500.0000,DU2W5M37E,0001257,VITR-ASBES,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001276,,"SELON PLANS, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,2IQNQ6MDE,0001258,SIDE-ACOUS,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001276,,L'ARCHITECTE JACQUES ET GERVAIS ET STANTEC (INGÉNIEUR),002,0.0000,,0.0000,OJPS2Q5CV,0001258,SIDE-ACOUS,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001276,09510,Plafonds acoustiques,003,19800.0000,33500,19800.0000,30TIFN61O,0001258,SIDE-ACOUS,FALSE,3,
0000023007,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001277,,"TEL QUE PLAN, DEVIS ET ADDENDAS DE",001,0.0000,,0.0000,4JAKV5CDU,0001259,ROGER-BELL,FALSE,3,
0000023007,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001277,,HÉROUX ARCHITECTE ET STANTEC (INGÉNIEUR),002,0.0000,,0.0000,B0EFJLAKO,0001259,ROGER-BELL,FALSE,3,
0000023007,CSS-CH-ROY,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001277,07120,Imperméabilisation bitumineuse multicouche,003,42500.0000,33500,42500.0000,D554S27BC,0001259,ROGER-BELL,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001279,,"SELON PLANS, DEVIS ET ADDENDAS DE L'ARCHITECTE",001,0.0000,,0.0000,J5FQELVWM,0001261,PERI-TECH-,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001279,,JACQUES ET GERVAIS ET DE STANTEC (INGÉNIEUR),002,0.0000,,0.0000,E3JG2I31L,0001261,PERI-TECH-,FALSE,3,
0000023010,CSS-ENERGI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001279,,BSDQ 100000915601,003,0.0000,,0.0000,5X7D96G9C,0001261,PERI-TECH-,FALSE,3,
0000023010,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001279,15300,Tuyauterie de protection incendie,004,92000.0000,33500,92000.0000,JR9SYPRZZ,0001261,PERI-TECH-,FALSE,3,
0000022020,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001280,,"SELON PLANS, DEVIS ET ADDENDAS AVEC LA FIRME",001,0.0000,,0.0000,WO5KPVMFH,0001262,GAUTHIER--,FALSE,3,
0000022020,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001280,,D'INGÉNIERIE MESAR ET MORIN CONSULTANTS ET ASS.,002,0.0000,,0.0000,RKYUE1SSU,0001262,GAUTHIER--,FALSE,3,
0000022020,CSS-CH-ROY,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001280,15001,Ventilation,003,5257.5000,33500,5257.5000,5TLRAX1KB,0001262,GAUTHIER--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001281,,SOUMISSION 154159 R2,001,0.0000,,0.0000,5YZ679HQF,0001263,ARMECO----,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001281,25001,DIRECTIVE A-17,002,9385.0000,33200,9385.0000,WO1R7Y5AJ,0001263,ARMECO----,FALSE,3,
0000022020,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001283,,"SELON PLAN, DEVIS ET ADDENDAS AVEC LA FIRME",001,0.0000,,0.0000,N1TMW6XF2,0001265,MULTI-ENER,FALSE,3,
0000022020,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001283,,D'INGÉNIERIE MESAR ET MORIN CONSULTANTS & ASS.,002,0.0000,,0.0000,CV8EWULL0,0001265,MULTI-ENER,FALSE,3,
0000022020,CSS-CH-ROY,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001283,,TRAVAUX A l'HEURE (BUDGET $ 1200.00),003,0.0000,,0.0000,T3F0E5RA0,0001265,MULTI-ENER,FALSE,3,
0000022020,CSS-CH-ROY,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001283,15401,Plomberie,004,1.0000,33500,1.0000,QVU5OLVVJ,0001265,MULTI-ENER,FALSE,3,
0000023009,BRP-MEGATE,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001284,,TEL QUE SOUMISSION DU 14 FÉVRIER 2023,001,0.0000,,0.0000,DJ2RN3Z3X,0001266,SIDE-ACOUS,FALSE,3,
0000023009,BRP-MEGATE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001284,25001,NOUVELLE TUILE ACOUSTIQUE DANS LA TRAME EXISTANTE,002,5900.0000,33500,5900.0000,56AD7FJNB,0001266,SIDE-ACOUS,FALSE,3,
0000021039,MERCIER-TG,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001285,,TEL QUE DEVIS S11909,001,0.0000,,0.0000,3398TK07R,0001267,ACIER-RAY-,FALSE,3,
0000021039,MERCIER-TG,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001285,00400,Dépenses interne,002,350.0000,33500,350.0000,004WDL1HN,0001267,ACIER-RAY-,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001287,,TEL QUE SOUMISSION 7200014222,001,0.0000,,0.0000,QVF2R6Z59,0001269,CANAC-----,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001287,,NOTE: PLAQUE DE COIN 16 X 16,002,0.0000,,0.0000,GBPEPWJFG,0001269,CANAC-----,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001287,06100,Charpenterie,003,58217.5800,33200,58217.5800,NKO3PZAF7,0001269,CANAC-----,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001288,25001,DIRECTIVE ING-21,001,11978.0600,33500,11978.0600,F3UEXYCLM,0001270,CLIMATISAT,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001289,06100,TEL QUE SOUMISSION DU 24 MAI 2023,001,49800.0000,33500,49800.0000,AT3QS5PPW,0001271,SIDE-ACOUS,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001290,,TEL QUE SOUMISSION 154159 R2,001,0.0000,,0.0000,TSSLZ7MCA,0001272,ARMECO----,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001290,25001,DIRECTIVE A-12,002,175.0000,33200,175.0000,W927OO47L,0001272,ARMECO----,FALSE,3,
0000023009,BRP-MEGATE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001291,06400,Frais de livraison,001,600.0000,33200,600.0000,15GETNBYF,0001273,CUISICO---,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001292,,TEL QUE SOUMISSION DU 29 MAI 2023,001,0.0000,,0.0000,V96N2OMMV,0001274,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001292,25001,DEMANDE DE CHANGEMENT ING-24,002,985.0000,33500,985.0000,Y43GXBGTT,0001274,VAL-MAURIC,FALSE,3,
0000023014,METRO-ST-T,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001293,,TEL QUE SOUMISSION 2023-045 DU 5 JUIN 2023,001,0.0000,,0.0000,789G7B9VL,0001275,ROGER-BELL,FALSE,3,
0000023014,METRO-ST-T,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001293,07500,Couverture à membrane (PRODUITS IKO),002,259500.0000,33500,259500.0000,22DVVHRZE,0001275,ROGER-BELL,FALSE,3,
0000023009,BRP-MEGATE,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001294,,TEL QUE SOUMISSION CD-5666,001,0.0000,,0.0000,4L1LBIHQT,0001276,CUISICO---,FALSE,3,
0000023009,BRP-MEGATE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001294,06400,Ébénisterie,002,765.0300,33200,765.0300,8TGSXQ49Z,0001276,CUISICO---,FALSE,3,
0000023009,BRP-MEGATE,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001294,,LIVRAISON JUMELÉ AVEC LES TABLETTES,003,0.0000,,0.0000,INM1A92KG,0001276,CUISICO---,FALSE,3,
0000023009,BRP-MEGATE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001294,06400,EXTRA POUR STRATIFIÉ,004,180.0000,33200,180.0000,ELGK7VV94,0001276,CUISICO---,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001296,,TEL QUE SOUMISSION 2565,001,0.0000,,0.0000,O5EZYB3DL,0001278,INST-D-L--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001296,,INSTALLATION DE PORTES,002,0.0000,,0.0000,IAYS51OM5,0001278,INST-D-L--,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001296,08000,PORTES ET FENETRES,003,29600.0000,33500,29600.0000,SKHY63VVP,0001278,INST-D-L--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001297,,DEMANDE DE CHANGEMENT NO 8 STUD METAL,001,0.0000,,0.0000,0KFTKID4K,0001279,VAL-MAURIC,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001297,16000,ÉLECTRICITÉ,002,2849.5000,33500,2849.5000,USSD7CQYY,0001279,VAL-MAURIC,FALSE,3,
0000022020,CSS-CH-ROY,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001298,25001,DIRECTIVE E-01,001,255.0000,33500,255.0000,0GWHACL40,0001280,MARC-COSSE,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001299,25001,DIRECTIVE A-21,001,3925.0000,33500,3925.0000,NLTKMIEKO,0001281,SIDE-ACOUS,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001300,25001,AVIS DE CHANGEMETN ING-29,001,-27764.6000,33500,-27764.6000,R3D5YOS06,0001282,ENT-ARSENE,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001301,25001,DIRECTIVE ING-28,001,9728.9400,33500,9728.9400,HVEPGTQY0,0001283,CLIMATISAT,FALSE,3,
0000022012,9149-7818-,,................CADRE,,280.8000,280.8000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001302,,CADRE ACIER 16G 36 X 84 X 4 5/8 MUR,001,8.0000,33200,8.0000,4B5I72RQM,0001284,F-DAIGLE--,FALSE,3,
0000022012,9149-7818-,,...............CADRES,,316.6000,316.6000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,CADRES,,000001302,,CADRE D'ACIER 16G 36 X 84 X 7 3/4,002,4.0000,33200,4.0000,U73KECICX,0001284,F-DAIGLE--,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001303,,REFÉRENCE SOUMISSION DU 6 JUIN 2023,001,0.0000,,0.0000,QLU78K6O9,0001285,CLIMATISAT,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001303,25001,DIRECTIVE M-30 (ING-30),002,12955.0000,33200,12955.0000,4SR0T5A4Q,0001285,CLIMATISAT,FALSE,3,
0000022005,LIBERE-TOI,,.................0000,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000001304,,TEL QUE SOUMISSION # 16186,001,0.0000,,0.0000,RLIRSS9GS,0001286,LG-RENOVAT,FALSE,3,
0000022005,LIBERE-TOI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001304,10000,VOLET COUPE-FEU,002,11671.0000,33500,11671.0000,537M22UH9,0001286,LG-RENOVAT,FALSE,3,
0000023015,ADDENERGIE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000001305,25001,TEL QUE SOUMISSION 29744,001,1225.0000,33200,1225.0000,KTJS4IIR7,0001287,F-DAIGLE--,FALSE,3,
